company,company_size,job_title,level,domain,yoe_total,yoe_at_company,base,stock,bonus,total_compensation,location
Microsoft,182268,Business Analyst,IC6,Process,11,2,189600.0,51000.0,38000.0,278600.0,"Boston, MA"
Microsoft,182268,Business Analyst,Senior Business Analyst,-,8,2,160000.0,35000.0,25000.0,220000.0,"Redmond, WA"
Microsoft,182268,Business Analyst,64,Risk/Strategy,20,6,180000.0,40000.0,25000.0,245000.0,"Seattle, WA"
Microsoft,182268,Information Technologist,60,hidden,4,4,100000.0,25000.0,20000.0,145000.0,"Redmond, WA"
Microsoft,182268,Information Technologist,61,hidden,8,8,120000.0,15000.0,15000.0,150000.0,"Seattle, WA"
Microsoft,182268,Information Technologist,61,hidden,15,10,150000.0,6500.0,12000.0,168500.0,"Redmond, WA"
Microsoft,182268,Information Technologist,60,hidden,8,8,30100.0,2500.0,4800.0,37400.0,"Bengaluru, KA, India"
Microsoft,182268,Information Technologist,L3,hidden,11,11,195000.0,0.0,32000.0,227000.0,Washington DC
Microsoft,182268,Information Technologist,59,API Development (Back-End),5,1,56700.0,6400.0,3800.0,66900.0,"Porto, PO, Portugal"
Microsoft,182268,Information Technologist,62,Security,19,12,120000.0,20000.0,10000.0,150000.0,"Dallas, TX"
Microsoft,182268,Information Technologist,64,Data,30,7,133800.0,15100.0,31600.0,180500.0,"London, EN, United Kingdom"
Microsoft,182268,Information Technologist,61,61,5,1,71000.0,0.0,0.0,71000.0,"Dublin, DN, Ireland"
Microsoft,182268,Data Science Manager,67,ML,16,10,242000.0,250000.0,80000.0,572000.0,"Seattle, WA"
Microsoft,182268,Data Science Manager,64,Data & AI,17,9,140000.0,50900.0,19100.0,210000.0,"Reading, EN, United Kingdom"
Microsoft,182268,Data Science Manager,66,AI,8,8,220000.0,120000.0,50000.0,390000.0,"Redmond, WA"
Microsoft,182268,Security Analyst,61,Security,5,4,141000.0,18000.0,14000.0,173000.0,"Redmond, WA"
Microsoft,182268,Security Analyst,63,SoC,20,1,130100.0,43400.0,31000.0,204500.0,"London, EN, United Kingdom"
Microsoft,182268,Security Analyst,62,Cloud,4,2,135700.0,26500.0,15500.0,177700.0,"Charlotte, NC"
Microsoft,182268,Security Analyst,64,Security,10,8,115600.0,44500.0,19100.0,179200.0,"Cheltenham, EN, United Kingdom"
Microsoft,182268,Security Analyst,63,SoC,20,1,136100.0,97200.0,0.0,233300.0,"Cambridge, EN, United Kingdom"
Microsoft,182268,Security Analyst,63,Cybersecurity,11,6,155800.0,55600.0,33400.0,244800.0,"Munich, BY, Germany"
Microsoft,182268,Security Analyst,hidden,hidden,11,11,225000.0,120000.0,48000.0,393000.0,"Redmond, WA"
Microsoft,182268,Security Analyst,L3,Security,1,1,149000.0,0.0,0.0,149000.0,"Mountain View, CA"
Microsoft,182268,Security Analyst,63,Security,11,1,107600.0,0.0,3700.0,111300.0,"Vancouver, BC, Canada"
Microsoft,182268,Technical Writer,64,Azure,26,19,197000.0,57000.0,40000.0,294000.0,"Redmond, WA"
Microsoft,182268,Technical Writer,61,Windows 11,10,3,120000.0,50000.0,0.0,170000.0,"New York, NY"
Microsoft,182268,Technical Writer,63,General,25,3,159300.0,32000.0,24000.0,215300.0,"Chicago, IL"
Microsoft,182268,Technical Writer,62,Kubernetes,3,3,150000.0,70000.0,0.0,220000.0,"Los Angeles, CA"
Microsoft,182268,Technical Writer,64,Azure,25,15,180000.0,25000.0,25000.0,230000.0,"Raleigh, NC"
Microsoft,182268,Technical Writer,L1,Cloud,3,3,78200.0,0.0,0.0,78200.0,"Tel Aviv, TA, Israel"
Microsoft,182268,Technical Writer,64,Azure,37,17,184700.0,38400.0,29300.0,252400.0,"Seattle, WA"
Microsoft,182268,Technical Writer,64,-,10,3,176000.0,32000.0,35000.0,243000.0,"Redmond, WA"
Netflix,14600,Software Engineer,L3,API Development (Back-End),0,0,215000.0,0.0,0.0,215000.0,"Los Gatos, CA"
Netflix,14600,Software Engineer,L5,Web Development (Front-End),15,2,515000.0,0.0,0.0,515000.0,"Los Angeles, CA"
Netflix,14600,Software Engineer,L5,Distributed Systems (Back-End),15,9,650000.0,0.0,0.0,650000.0,"Los Gatos, CA"
Netflix,14600,Software Engineer,L4,Data,2,0,285000.0,0.0,0.0,285000.0,"California City, CA"
Netflix,14600,Software Engineer,L2,"General, New Grad",0,0,205000.0,0.0,13000.0,218000.0,"Los Gatos, CA"
Netflix,14600,Software Engineer,L5,Data,20,5,530000.0,0.0,0.0,530000.0,"Los Gatos, CA"
Netflix,14600,Software Engineer,L5,Distributed Systems (Back-End),8,4,525000.0,0.0,0.0,525000.0,"New York, NY"
Netflix,14600,Software Engineer,L3,Distributed Systems (Back-End),0,0,205000.0,0.0,7500.0,212500.0,"Los Gatos, CA"
Netflix,14600,Software Engineer,L5,Distributed Systems (Back-End),12,2,570000.0,0.0,0.0,570000.0,"New York, NY"
Netflix,14600,Software Engineering Manager,Director,hidden,20,9,1600.0,0.0,0.0,1600000.0,"Los Gatos, CA"
Netflix,14600,Software Engineering Manager,Director,Full Stack,20,5,1100.0,0.0,0.0,1100000.0,"Los Gatos, CA"
Netflix,14600,Software Engineering Manager,Manager,API Development (Back-End),14,3,785000.0,0.0,0.0,785000.0,"Los Gatos, CA"
Netflix,14600,Software Engineering Manager,Manager,Distributed Systems (Back-End),15,6,600000.0,0.0,0.0,600000.0,"San Francisco, CA"
Netflix,14600,Software Engineering Manager,Senior Manager,Distributed Systems (Back-End),15,4,900000.0,0.0,0.0,900000.0,"Seattle, WA"
Netflix,14600,Software Engineering Manager,Director,Networking,24,5,1100.0,0.0,0.0,1100000.0,"Los Gatos, CA"
Netflix,14600,Software Engineering Manager,Manager,DevOps,15,3,710000.0,0.0,0.0,710000.0,"Los Angeles, CA"
Netflix,14600,Software Engineering Manager,Manager,Distributed Systems (Back-End),12,2,730000.0,0.0,0.0,730000.0,"Los Gatos, CA"
Netflix,14600,Software Engineering Manager,Director,Distributed Systems (Back-End),18,4,1200.0,0.0,0.0,1200000.0,"Los Gatos, CA"
Netflix,14600,Software Engineering Manager,Senior Manager,Distributed Systems (Back-End),14,0,650000.0,0.0,0.0,650000.0,"San Francisco, CA"
Netflix,14600,Data Scientist,L5,Data Science,13,3,600000.0,0.0,0.0,600000.0,"Los Gatos, CA"
Netflix,14600,Data Scientist,L5,Product,10,4,580000.0,0.0,0.0,580000.0,"New York, NY"
Netflix,14600,Data Scientist,L5,Data,10,0,500000.0,0.0,0.0,500000.0,"Los Gatos, CA"
Netflix,14600,Data Scientist,L4,DS,3,1,350000.0,0.0,0.0,350000.0,"San Francisco, CA"
Netflix,14600,Data Scientist,L4,Ads,7,3,200000.0,0.0,0.0,200000.0,"Los Angeles, CA"
Netflix,14600,Data Scientist,L5,Analytics,9,0,500000.0,0.0,0.0,500000.0,"Seattle, WA"
Netflix,14600,Data Scientist,L5,Machine Learning,6,0,480000.0,0.0,0.0,480000.0,"New York, NY"
Netflix,14600,Data Scientist,L5,ML / AI,4,4,500000.0,0.0,0.0,500000.0,"San Francisco, CA"
Netflix,14600,Data Scientist,L5,Product,7,1,500000.0,0.0,0.0,500000.0,"San Francisco, CA"
Netflix,14600,Business Analyst,L4,Data,4,1,170000.0,0.0,0.0,170000.0,"Los Angeles, CA"
Netflix,14600,Business Analyst,L4,Growth,7,3,250000.0,0.0,0.0,250000.0,"New York, NY"
Netflix,14600,Business Analyst,L4,Finance,4,1,165000.0,0.0,0.0,165000.0,"Los Angeles, CA"
Netflix,14600,Business Analyst,L5,Finance,7,3,250000.0,0.0,0.0,250000.0,"Los Angeles, CA"
Netflix,14600,Business Analyst,L4,Strategy,10,5,350000.0,0.0,0.0,350000.0,"Los Angeles, CA"
Netflix,14600,Business Analyst,L4,Data,4,0,170000.0,0.0,0.0,170000.0,"Los Angeles, CA"
Netflix,14600,Business Analyst,L5,Strategy,4,1,200000.0,0.0,0.0,200000.0,"San Francisco, CA"
Netflix,14600,Business Analyst,L55,-,8,2,250000.0,0.0,0.0,250000.0,"Los Gatos, CA"
Netflix,14600,Business Analyst,New Grad,-,1,0,120000.0,0.0,0.0,120000.0,"San Francisco, CA"
Netflix,14600,Business Analyst,-,-,7,3,215000.0,0.0,0.0,215000.0,"Los Angeles, CA"
Netflix,14600,Product Manager,L8,Product,15,7,569000.0,0.0,0.0,569000.0,"Amsterdam, NH, Netherlands"
Netflix,14600,Product Manager,Senior Product Manager,Product,10,1,500000.0,0.0,0.0,500000.0,"Los Gatos, CA"
Netflix,14600,Product Manager,Senior Product Manager,Technical,5,0,550000.0,0.0,0.0,550000.0,"Los Gatos, CA"
Uber,26900,Software Engineer,Software Engineer II,ML / AI,5,4,107600.0,32900.0,0.0,140500.0,"Amsterdam, NH, Netherlands"
Uber,26900,Software Engineer,Senior Software Engineer,Distributed Systems (Back-End),11,4,193000.0,250000.0,32000.0,475000.0,"Sunnyvale, CA"
Uber,26900,Software Engineer,Staff Software Engineer,Distributed Systems (Back-End),5,2,240000.0,350000.0,40000.0,630000.0,"San Francisco, CA"
Uber,26900,Software Engineer,Senior Software Engineer,API Development (Back-End),6,1,204000.0,305000.0,35000.0,544000.0,"San Francisco, CA"
Uber,26900,Software Engineer,Senior Software Engineer,API Development (Back-End),5,2,193000.0,270000.0,35000.0,498000.0,"Seattle, WA"
Uber,26900,Software Engineer,Software Engineer II,ML / AI,5,3,165500.0,153000.0,20000.0,338500.0,"New York, NY"
Uber,26900,Software Engineer,Senior Software Engineer,API Development (Back-End),7,2,210800.0,368300.0,0.0,579100.0,"Seattle, WA"
Uber,26900,Software Engineer,L4,Data,2,0,153900.0,48800.0,29300.0,232000.0,"San Francisco, CA"
Uber,26900,Software Engineer,Software Engineer I,Android,2,2,120000.0,25000.0,0.0,145000.0,"New York, NY"
Uber,26900,Software Engineer,5,API Development (Back-End),8,1,220000.0,200000.0,0.0,420000.0,"San Francisco, CA"
Uber,26900,Product Manager,Lead Product Manager,Product,15,7,130800.00000000001,99600.0,21600.0,252000.0,"Gurgaon, HR, India"
Uber,26900,Product Manager,Product Manager II,Product,5,2,170000.0,135000.0,0.0,305000.0,"San Francisco, CA"
Uber,26900,Product Manager,Senior Product Manager,Product,8,3,197000.0,80000.0,32000.0,309000.0,"San Francisco, CA"
Uber,26900,Product Manager,Associate Product Manager,Product,0,0,128000.0,0.0,0.0,128000.0,"San Francisco, CA"
Uber,26900,Product Manager,Product Manager II,Technical,8,2,180000.0,100000.0,0.0,280000.0,"Seattle, WA"
Uber,26900,Product Manager,Senior Product Manager,Product,12,1,210000.0,300000.0,35000.0,545000.0,"San Francisco, CA"
Uber,26900,Product Manager,4,Product,6,4,150000.0,0.0,0.0,150000.0,"San Francisco, CA"
Uber,26900,Product Manager,Senior Product Manager,Consumer,9,7,180000.0,70000.0,30000.0,280000.0,"New York, NY"
Uber,26900,Product Manager,Senior Product Manager,Product,5,5,185000.0,177000.0,45000.0,407000.0,"San Francisco, CA"
Uber,26900,Product Manager,Product Manager II,Technical,4,2,159000.0,117000.0,27000.0,303000.0,"Seattle, WA"
Uber,26900,Data Scientist,Senior Data Scientist I,ML,7,3,200000.0,0.0,0.0,200000.0,"New York, NY"
Uber,26900,Data Scientist,Senior Data Scientist I,Tech,12,3,65099.99999999999,67500.0,27900.0,160500.0,"Bengaluru, KA, India"
Uber,26900,Data Scientist,Data Scientist II,ML,3,3,164000.0,31000.0,23000.0,218000.0,"New York, NY"
Uber,26900,Data Scientist,Data Scientist I,-,3,0,133000.0,35000.0,12500.0,180500.0,"San Francisco, CA"
Uber,26900,Data Scientist,Senior Data Scientist I,Product,7,4,180000.0,100000.0,25000.0,305000.0,"San Francisco, CA"
Uber,26900,Data Scientist,Data Scientist I,Data,3,2,120000.0,0.0,0.0,120000.0,"Atlanta, GA"
Uber,26900,Data Scientist,L4,Risk Modeling,7,1,127000.0,15000.0,10500.0,152500.0,"Tallahassee, FL"
Uber,26900,Data Scientist,Data Scientist II,hidden,4,1,150000.0,100000.0,0.0,250000.0,"New York, NY"
Uber,26900,Data Scientist,Data Scientist II,Modeling and Experiemntation,5,1,160000.0,150000.0,0.0,310000.0,"New York, NY"
Uber,26900,Data Scientist,Senior Data Scientist I,ML,7,4,175000.0,0.0,0.0,175000.0,"San Francisco, CA"
Uber,26900,Software Engineering Manager,EM 2,Full Stack,15,5,102000.0,72000.0,24000.0,198000.0,"Bengaluru, KA, India"
Uber,26900,Software Engineering Manager,Senior Manager,Distributed Systems (Back-End),18,2,156100.0,252100.0,0.0,408200.0,"Bengaluru, KA, India"
Uber,26900,Software Engineering Manager,EM 2,Distributed Systems (Back-End),16,2,122900.0,0.0,20500.0,143400.0,"Bengaluru, KA, India"
Uber,26900,Software Engineering Manager,EM 2,Data,18,2,114200.0,55000.0,16800.0,186000.0,"Hyderabad, TS, India"
Uber,26900,Software Engineering Manager,Sr Eng Manager,Security,20,3,300000.0,680000.0,70000.0,1050000.0,"San Francisco, CA"
Uber,26900,Software Engineering Manager,EM 2,Data,16,1,138100.0,96100.0,0.0,234200.0,"Hyderabad, TS, India"
Uber,26900,Software Engineering Manager,Sr Eng Manager,Distributed Systems (Back-End),10,3,274000.0,600000.0,52000.0,926000.0,"San Francisco, CA"
Uber,26900,Software Engineering Manager,EM 2,Full Stack,11,7,109900.0,119100.0,18000.0,247000.0,"Bengaluru, KA, India"
Uber,26900,Software Engineering Manager,Sr Eng Manager,Distributed Systems (Back-End),17,0,650000.0,0.0,0.0,650000.0,"Los Angeles, CA"
Uber,26900,Software Engineering Manager,EM 2,Distributed Systems (Back-End),14,1,118900.0,60100.0,21600.0,200600.0,"Bengaluru, KA, India"
Uber,26900,Program Manager,Program Manager I,Operations,7,2,129800.00000000001,5000.0,11300.0,146100.0,"San Francisco, CA"
Uber,26900,Business Analyst,Business Analyst I,Operations,2,0,102400.0,10000.0,7500.0,119900.0,"New York, NY"
Uber,26900,Business Analyst,Staff Business Analyst,Finance,7,3,150000.0,0.0,0.0,150000.0,"New York, NY"
Uber,26900,Business Analyst,Business Analyst II,Data,5,2,18000.0,0.0,0.0,18000.0,"Hyderabad, TS, India"
Uber,26900,Business Analyst,Business Analyst II,Optimizaion,4,2,170000.0,150000.0,0.0,320000.0,"New York, NY"
Uber,26900,Business Analyst,Business Analyst I,Data,2,2,12100.0,0.0,0.0,12100.0,"Hyderabad, TS, India"
Uber,26900,Business Analyst,1,Freight,2,2,102000.0,0.0,0.0,102000.0,"Chicago, IL"
Uber,26900,Business Analyst,Business Analyst I,-,3,3,31000.0,0.0,3400.0,34400.0,"Gurgaon, HR, India"
Uber,26900,Business Analyst,Business Analyst I,Business,3,1,100000.0,0.0,0.0,100000.0,"New York, NY"
Uber,26900,Business Analyst,L5,Operations,8,4,165000.0,40000.0,20000.0,225000.0,"New York, NY"
Uber,26900,Business Analyst,L5,Ops,8,4,165000.0,40000.0,25000.0,230000.0,"New York, NY"
Uber,26900,Technical Program Manager,TPM II,hidden,11,2,54000.0,0.0,6000.0,60000.0,hidden
Uber,26900,Technical Program Manager,L4,Integration,4,4,114800.0,24900.0,11700.0,151400.0,"Chicago, IL"
Uber,26900,Technical Program Manager,Staff TPM,Program Manager,20,3,240000.0,100000.0,35000.0,375000.0,"San Francisco, CA"
Uber,26900,Technical Program Manager,L4,Payments,7,1,47300.0,12400.0,7100.0,66800.0,"Bengaluru, KA, India"
Uber,26900,Technical Program Manager,Senior TPM II,TPM,22,2,110000.0,50000.0,22000.0,182000.0,"Bengaluru, KA, India"
Uber,26900,Technical Program Manager,TPM II,Operations,6,5,67900.0,17500.0,17500.0,102900.0,"Mexico, DF, Mexico"
Uber,26900,Technical Program Manager,Senior TPM II,Platform,15,3,230000.0,300000.0,45000.0,575000.0,"San Francisco, CA"
Uber,26900,Technical Program Manager,TPM II,Infrastructure,10,3,145000.0,0.0,0.0,145000.0,"San Francisco, CA"
Uber,26900,Technical Program Manager,Senior TPM I,TPM,11,11,204000.0,65800.0,47000.0,316800.0,San Francisco Bay Area
Uber,26900,Technical Program Manager,Senior TPM II,Manager,6,6,221000.0,200000.0,43000.0,464000.0,"San Francisco, CA"
Uber,26900,Project Manager,L4,Prod Ops,4,0,131000.0,2500.0,13000.0,146500.0,"San Francisco, CA"
Uber,26900,Project Manager,L3,Sales,3,3,72700.0,15000.0,8800.0,96500.0,"London, EN, United Kingdom"
Uber,26900,Project Manager,L4,Data,12,7,44800.0,0.0,0.0,44800.0,"Hyderabad, TS, India"
Uber,26900,Project Manager,L3,Ops,3,2,70200.0,7400.0,7400.0,85000.0,"Singapore, SG, Singapore"
Uber,26900,Project Manager,L4,Ops,6,2,150000.0,12000.0,20000.0,182000.0,"New York, NY"
Uber,26900,Project Manager,L4,Tag,10,7,45300.0,5300.0,7200.0,57800.0,"Bengaluru, KA, India"
Uber,26900,Project Manager,L3,1,3,1,61200.0,0.0,0.0,61200.0,"Amsterdam, NH, Netherlands"
Visa,21000,Software Engineer,Senior Software Engineer,ML / AI,5,3,140000.0,0.0,15000.0,155000.0,"Austin, TX"
Visa,21000,Software Engineer,Senior Software Engineer,API Development (Back-End),3,1,154800.0,41000.0,29000.0,224800.0,"Foster City, CA"
